id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,discount,promotion
1001426,107,43,2704,243.5,290.03,0,1,500,46.52999999999997,1
1001428,140,145,2569,304.61,339.53,0,0,217,34.91999999999996,0
1001429,134,152,2707,181.42,180.42,0,0,176,-1.0,0
1001430,87,59,1847,214.43,212.43,0,0,26,-2.0,0
1001432,93,97,2306,349.23,349.23,0,0,41,0.0,0
1001433,6,39,1727,244.44,402.55,1,1,823,158.11,2
1001434,133,93,2569,339.53,340.53,0,0,230,1.0,0
1001435,76,64,1971,244.5,311.43,0,0,204,66.93,0
1001436,97,51,2139,308.49,307.49,0,0,67,-1.0,0
1001437,110,157,1248,139.74,137.74,0,0,27,-2.0,0
1001438,37,51,1543,485.03,484.03,0,0,69,-1.0,0
1001440,99,20,2826,328.86,328.86,0,0,177,0.0,0
1001441,17,110,1216,417.13,418.13,0,0,53,1.0,0
1001442,14,92,1109,287.12,289.12,0,0,204,2.0,0
1001443,48,177,2139,307.49,307.49,0,0,13,0.0,0
1001444,6,89,2139,436.53,435.53,0,0,14,-1.0,0
1001445,36,153,1247,445.23,445.23,0,0,14,0.0,0
1001446,52,99,1962,680.03,679.03,0,0,217,-1.0,0
1001447,142,109,2826,377.33,379.33,0,0,284,2.0,0
1001448,55,36,1216,406.43,406.43,0,0,69,0.0,0
1001449,112,52,1847,244.5,242.5,0,0,55,-2.0,0
1001451,45,132,1962,486.03,680.03,1,0,809,194.0,1
1001452,58,109,2494,242.53,242.53,0,0,42,0.0,0
1001453,95,68,2704,290.03,290.03,0,0,81,0.0,0
1001454,2,14,2581,582.03,618.89,1,1,339,36.860000000000014,2
1001455,79,129,1207,320.1,321.1,0,0,135,1.0,0
1001456,132,139,1207,307.52,369.63,1,1,175,62.110000000000014,2
1001457,42,174,1770,485.03,486.03,0,0,26,1.0,0
1001458,143,26,2707,210.55,235.74,0,0,189,25.189999999999998,0
1001459,119,67,2490,290.03,291.03,0,0,257,1.0,0
1001460,8,61,1727,425.83,425.83,0,0,284,0.0,0
1001461,67,76,2494,241.53,241.53,0,0,42,0.0,0
1001462,4,26,1062,178.54,177.54,0,0,324,-1.0,0
1001463,145,113,1902,445.23,447.23,0,0,15,2.0,0
1001464,108,86,1878,212.46,291.03,1,1,176,78.56999999999996,2
1001465,45,86,1248,155.26,154.26,0,0,121,-1.0,0
1001466,41,149,2569,327.89,327.89,0,0,55,0.0,0
1001467,33,34,2581,639.23,641.23,0,0,149,2.0,0
1001469,93,89,1754,367.69,365.69,0,0,312,-2.0,0
1001470,12,10,2867,619.86,620.86,0,0,163,1.0,0
1001471,64,36,1962,434.59,678.03,1,1,985,243.44,2
1001472,42,89,1247,447.23,447.23,0,0,28,0.0,0
1001473,55,104,1885,120.28,140.65,0,1,1646,20.370000000000005,1
1001474,144,65,1230,363.81,363.81,0,0,82,0.0,0
1001475,58,64,1207,308.46,310.46,0,0,215,2.0,0
1001476,65,74,2322,324.01,323.01,0,0,123,-1.0,0
1001477,65,39,2640,281.33,280.33,0,0,82,-1.0,0
1001478,120,67,1207,386.12,386.12,0,0,123,0.0,0
1001479,53,50,2126,437.5,553.93,0,0,26,116.42999999999995,0
1001481,100,124,2826,328.86,328.86,0,0,432,0.0,0
1001482,43,66,2126,553.93,552.93,0,0,40,-1.0,0
1001483,139,93,1207,355.99,357.99,0,0,55,2.0,0
1001484,85,65,1770,485.03,485.03,0,0,28,0.0,0
1001485,145,43,2867,727.53,727.53,0,0,28,0.0,0
1001486,110,124,1311,65.02,213.43,0,0,67,148.41000000000003,0
1001487,28,20,2494,244.5,244.5,0,0,15,0.0,0
1001488,141,104,2577,321.13,320.13,0,0,67,-1.0,0
1001489,37,109,2581,438.5,679.03,1,1,1067,240.52999999999997,2
1001490,89,109,2704,292.03,291.03,0,0,80,-1.0,0
1001491,55,94,1962,485.03,641.23,1,0,323,156.20000000000005,1
1001492,117,91,1885,150.35,152.35,0,0,53,2.0,0
1001493,43,113,2444,629.53,631.53,0,0,28,2.0,0
1001494,97,59,1847,195.0,194.0,0,0,41,-1.0,0
1001495,132,132,2631,165.93,165.93,0,0,27,0.0,0
1001496,45,20,1216,408.43,408.43,0,0,28,0.0,0
1001498,131,10,2826,346.29,348.29,0,0,1095,2.0,0
1001500,21,34,1885,95.12,115.49,0,0,366,20.36999999999999,0
1001501,143,64,2322,367.63,291.03,0,1,68,-76.60000000000002,1
1001502,144,14,2306,290.03,335.62,0,0,14,45.59000000000003,0
1001503,40,88,1230,284.24,324.98,0,0,109,40.74000000000001,0
1001504,24,94,1558,640.23,639.23,0,0,54,-1.0,0
1001505,66,30,1778,163.99,181.42,0,0,242,17.42999999999998,0
1001506,129,132,1248,157.17,184.33,0,0,28,27.160000000000025,0
1001507,54,64,1778,172.66,174.66,0,0,148,2.0,0
1001508,31,58,2490,194.97,239.62,1,1,917,44.650000000000006,2
1001509,22,106,1109,293.97,291.97,0,0,324,-2.0,0
1001510,35,75,2304,400.67,505.43,0,0,135,104.75999999999999,0
1001511,80,174,1878,292.03,292.03,0,0,54,0.0,0
1001512,23,26,1727,425.83,425.83,0,0,161,0.0,0
1001513,28,76,1230,395.76,397.76,0,0,149,2.0,0
1001514,103,94,1993,95.12,116.43,0,1,364,21.310000000000002,1
1001515,23,68,2707,227.04,226.04,0,0,229,-1.0,0
1001516,9,161,2444,435.53,659.63,1,1,420,224.10000000000002,2
1001517,68,61,1770,465.63,464.63,0,0,13,-1.0,0
1001518,92,13,1445,669.33,669.33,0,0,189,0.0,0
1001519,98,29,1971,290.06,290.06,0,0,310,0.0,0
1001520,38,157,2664,327.89,327.89,0,0,161,0.0,0
1001521,42,132,1062,180.42,182.42,0,0,676,2.0,0
1001522,32,97,2322,321.13,320.13,0,0,431,-1.0,0
1001523,121,14,2704,241.53,291.03,0,0,28,49.49999999999997,0
1001525,127,59,1754,320.16,318.16,0,0,391,-2.0,0
1001526,43,41,2569,301.73,300.73,0,0,136,-1.0,0
1001527,115,110,1207,305.58,305.58,0,0,68,0.0,0
1001528,110,132,2494,243.5,243.5,0,0,40,0.0,0
1001529,40,53,1230,476.33,475.33,0,0,28,-1.0,0
1001530,122,41,1525,243.53,292.03,0,0,15,48.49999999999997,0
1001531,55,53,1878,281.33,282.33,0,0,81,1.0,0
1001532,63,89,1062,181.42,180.42,0,0,296,-1.0,0
1001533,129,52,1543,469.51,469.51,0,0,203,0.0,0
1001534,37,186,1248,155.26,260.93,0,0,54,105.67000000000002,0
1001535,142,75,1571,582.03,582.03,0,0,216,0.0,0
1001536,17,137,1438,243.5,272.63,0,0,134,29.129999999999995,0
1001537,131,67,2444,727.53,726.53,0,0,123,-1.0,0
1001538,106,43,2539,146.5,146.5,0,0,1134,0.0,0
1001539,51,17,2760,243.53,242.53,0,0,122,-1.0,0
1001540,40,80,1198,151.38,203.73,0,0,202,52.349999999999994,0
1001541,56,26,1207,315.28,314.28,0,0,229,-1.0,0
1001542,56,106,2444,708.13,707.13,0,0,15,-1.0,0
1001543,2,93,2581,581.03,611.13,1,1,175,30.100000000000023,2
1001544,86,59,1247,437.53,436.53,0,0,27,-1.0,0
1001545,130,89,1971,311.4,312.4,0,0,107,1.0,0
1001546,113,106,2304,472.39,474.39,0,0,55,2.0,0
1001547,24,29,1248,97.06,262.93,1,1,175,165.87,2
1001548,97,186,2126,423.89,515.13,0,0,26,91.24000000000001,0
1001549,22,80,1727,446.23,447.23,0,0,663,1.0,0
1001550,48,30,1062,184.36,184.36,0,0,459,0.0,0
1001551,38,91,1993,145.5,145.5,0,0,108,0.0,0
1001553,143,83,2539,120.31,120.31,0,0,404,0.0,0
1001554,34,92,2631,147.5,146.5,0,0,217,-1.0,0
1001555,24,61,1248,97.06,261.93,1,0,163,164.87,1
1001556,58,177,2640,282.33,281.33,0,0,121,-1.0,0
1001557,38,139,2290,174.66,310.43,1,1,1715,135.77,2
1001558,109,76,1543,486.03,486.03,0,1,108,0.0,1
1001559,105,13,1216,387.03,389.03,0,0,94,2.0,0
1001560,75,93,1525,244.5,292.03,0,0,68,47.52999999999997,0
1001561,137,102,1207,357.02,356.02,0,0,175,-1.0,0
1001562,2,101,1993,136.83,154.23,0,1,501,17.399999999999977,1
1001563,84,51,2290,290.06,289.06,0,0,620,-1.0,0
1001564,136,67,1778,190.15,191.15,0,0,580,1.0,0
1001565,29,43,1558,728.53,727.53,0,0,67,-1.0,0
1001566,57,51,2126,533.53,533.53,0,0,53,0.0,0
1001567,89,110,2577,282.33,280.33,0,0,82,-2.0,0
1001568,60,52,1778,158.17,158.17,0,0,836,0.0,0
1001569,58,24,2577,292.03,291.03,0,0,216,-1.0,0
1001570,62,149,2539,96.09,113.52,0,0,53,17.429999999999993,0
1001571,142,106,1109,306.58,305.58,0,0,258,-1.0,0
1001573,24,94,2826,280.36,281.36,0,0,162,1.0,0
1001574,128,161,1878,280.33,282.33,0,0,121,2.0,0
1001575,109,64,2760,243.53,243.53,0,0,41,0.0,0
1001576,120,97,1754,330.83,329.83,0,0,580,-1.0,0
1001577,122,186,2569,282.3,281.3,0,0,243,-1.0,0
1001578,7,89,1778,158.17,156.17,0,0,204,-2.0,0
1001579,128,108,2631,157.17,158.17,0,0,27,1.0,0
1001580,4,101,1878,242.5,281.33,0,0,53,38.829999999999984,0
1001581,114,68,2867,708.13,707.13,0,0,27,-1.0,0
1001582,10,110,1543,471.45,504.43,0,1,26,32.98000000000002,1
1001583,122,64,2139,276.48,277.48,0,0,82,1.0,0
1001584,61,129,2640,282.33,282.33,0,0,190,0.0,0
1001585,49,34,1248,92.21,150.38,0,0,40,58.17,0
1001586,143,81,2569,284.24,284.24,0,0,256,0.0,0
1001587,59,67,2492,388.03,389.03,0,0,28,1.0,0
1001588,122,91,1727,466.63,466.63,0,0,95,0.0,0
1001590,15,65,1993,112.52,114.52,0,0,743,2.0,0
1001591,37,73,1230,316.25,317.25,0,0,108,1.0,0
1001592,45,109,1230,474.33,474.33,0,0,14,0.0,0
1001593,86,23,2494,214.43,212.43,0,0,26,-2.0,0
1001594,44,75,1878,280.33,281.33,0,0,148,1.0,0
1001595,135,104,1311,181.39,182.39,0,0,377,1.0,0
1001596,92,146,1885,120.31,121.31,0,0,460,1.0,0
1001597,93,41,1216,341.5,418.13,0,0,13,76.63,0
1001598,97,113,1230,323.01,324.01,0,0,190,1.0,0
1001599,38,74,2290,177.57,310.43,1,1,1905,132.86,2
1001600,94,113,1207,313.37,311.37,0,0,217,-2.0,0
1001601,70,24,2956,629.53,630.53,0,0,68,1.0,0
1001602,53,53,1062,183.36,184.36,0,0,352,1.0,0
1001603,50,23,1109,305.58,304.58,0,0,609,-1.0,0
1001604,125,58,1248,137.74,138.74,0,0,26,1.0,0
1001606,130,64,1770,447.23,445.23,0,0,40,-2.0,0
1001607,123,24,2539,152.35,151.35,0,0,446,-1.0,0
1001608,88,104,1445,670.33,670.33,0,0,95,0.0,0
1001609,118,110,1207,312.34,314.34,0,0,284,2.0,0
1001610,25,20,2640,282.33,282.33,0,0,162,0.0,0
1001611,143,89,2760,242.53,241.53,0,0,149,-1.0,0
1001612,101,174,2539,150.41,146.53,0,1,825,-3.8799999999999955,1
1001613,91,66,2707,189.15,214.4,0,0,675,25.25,0
1001614,31,143,2290,278.42,309.43,0,0,662,31.00999999999999,0
1001615,105,129,1525,260.93,261.93,0,0,67,1.0,0
1001616,56,52,1109,321.13,321.13,0,0,716,0.0,0
1001617,132,143,1993,116.46,116.46,0,0,298,0.0,0
1001618,118,77,1207,324.98,323.98,0,0,96,-1.0,0
1001619,94,10,1543,485.03,484.03,0,0,364,-1.0,0
1001620,44,186,2867,630.53,629.53,0,0,42,-1.0,0
1001621,40,162,1962,474.39,639.23,0,1,283,164.84000000000003,1
1001622,88,177,2290,266.78,265.78,0,0,312,-1.0,0
1001623,64,93,1727,404.55,402.55,0,0,136,-2.0,0
1001625,41,149,2581,641.23,640.23,0,0,28,-1.0,0
1001626,130,23,2577,292.03,291.03,0,0,15,-1.0,0
1001627,10,77,2126,553.93,552.93,0,0,40,-1.0,0
1001628,144,51,1445,484.03,728.53,1,1,337,244.5,2
1001629,59,57,1247,484.03,485.03,0,0,13,1.0,0
1001631,144,108,2577,321.13,320.13,0,0,134,-1.0,0
1001632,71,94,1543,563.63,561.63,0,0,28,-2.0,0
1001633,30,137,2640,280.33,280.33,0,0,337,0.0,0
1001634,99,55,2139,296.82,296.82,0,0,40,0.0,0
1001635,98,74,2760,242.53,242.53,0,0,13,0.0,0
1001636,47,77,1062,185.33,183.33,0,0,96,-2.0,0
1001637,95,143,1109,291.03,320.13,1,1,1268,29.100000000000023,2
1001639,31,80,2707,230.92,229.92,0,0,499,-1.0,0
1001641,38,110,2631,151.35,151.35,0,0,81,0.0,0
1001643,65,137,2539,143.62,142.62,0,0,1214,-1.0,0
1001644,32,39,2640,280.33,282.33,0,0,81,2.0,0
1001645,47,132,1754,238.62,292.97,0,0,755,54.35000000000002,0
1001646,75,57,1993,122.28,120.28,0,0,150,-2.0,0
1001648,78,76,1311,192.09,212.43,0,0,135,20.340000000000003,0
1001649,4,139,1248,92.15,146.5,0,0,28,54.349999999999994,0
1001650,135,88,1207,364.72,365.72,0,0,150,1.0,0
1001651,110,106,1216,339.5,340.5,0,0,13,1.0,0
1001652,13,99,1558,533.53,582.03,1,1,258,48.5,2
1001653,60,143,1062,162.99,162.99,0,0,148,0.0,0
1001654,122,143,1778,179.48,180.48,0,0,54,1.0,0
1001656,52,57,1885,95.06,96.09,1,1,609,1.0300000000000011,2
1001657,134,20,1885,149.38,150.38,0,0,771,1.0,0
1001658,120,36,1571,581.03,582.03,0,0,188,1.0,0
1001660,33,30,2304,388.03,486.03,0,0,55,98.0,0
1001661,127,27,1993,151.38,150.38,0,1,1162,-1.0,1
1001662,29,52,1198,161.05,161.05,0,0,567,0.0,0
1001663,129,109,1847,194.0,194.0,0,0,54,0.0,0
1001664,25,11,2704,290.03,292.03,0,1,123,2.0,1
1001665,80,59,1216,407.43,408.43,0,0,26,1.0,0
1001666,51,43,1558,679.03,679.03,0,0,215,0.0,0
1001667,3,43,2306,246.41,340.53,0,1,404,94.11999999999998,1
1001668,129,57,1962,511.19,660.63,0,0,229,149.44,0
1001669,53,137,2867,387.03,618.86,1,0,689,231.83000000000004,1
1001670,27,102,2306,242.5,242.5,0,0,14,0.0,0
1001671,98,66,2139,290.03,290.03,0,0,68,0.0,0
1001672,60,93,1062,153.26,175.6,0,0,432,22.340000000000003,0
1001673,29,59,2640,280.33,280.33,0,0,189,0.0,0
1001674,79,59,1902,447.23,447.23,0,0,41,0.0,0
1001675,63,97,2104,629.53,630.53,0,0,28,1.0,0
1001676,81,14,1109,309.43,311.43,0,0,339,2.0,0
1001677,122,51,1778,191.09,193.09,0,0,647,2.0,0
1001678,140,106,1778,172.72,172.72,0,0,161,0.0,0
1001679,64,67,1230,466.63,466.63,0,0,15,0.0,0
1001681,61,89,2760,213.43,241.53,0,1,176,28.099999999999994,1
1001683,5,61,1727,247.38,427.83,1,1,960,180.45,2
1001684,74,50,1571,631.53,630.53,0,0,68,-1.0,0
1001685,113,58,1207,314.31,313.31,0,0,203,-1.0,0
1001686,49,174,2707,188.18,221.22,0,0,1081,33.03999999999999,0
1001687,140,174,1902,387.03,446.23,0,0,40,59.200000000000045,0
1001688,98,10,2826,246.44,320.13,0,0,1215,73.69,0
1001689,47,76,1109,227.01,310.4,0,0,595,83.38999999999999,0
1001690,135,30,2707,234.74,234.74,0,0,216,0.0,0
1001691,36,17,2569,361.81,363.81,0,0,94,2.0,0
1001692,138,64,2826,327.92,326.92,0,0,149,-1.0,0
1001693,74,20,2707,170.72,188.24,1,0,932,17.52000000000001,1
1001695,77,51,2826,321.13,319.13,0,0,284,-2.0,0
1001696,105,53,2126,435.53,533.53,0,1,80,98.0,1
1001697,74,83,1207,322.04,322.04,0,0,230,0.0,0
1001698,10,51,2826,243.5,300.76,1,0,1324,57.25999999999999,1
1001699,77,143,1062,178.54,177.54,0,0,175,-1.0,0
1001700,60,86,1216,407.43,406.43,0,0,15,-1.0,0
1001702,32,58,2631,154.29,260.93,0,1,189,106.64000000000001,1
1001703,22,11,2760,243.53,241.53,0,0,81,-2.0,0
1001704,145,17,1971,344.35,346.35,0,0,121,2.0,0
1001705,41,152,1543,465.63,466.63,0,0,27,1.0,0
1001706,66,124,1109,294.88,294.88,0,0,501,0.0,0
1001708,9,50,1993,119.31,120.28,0,1,1027,0.9699999999999989,1
1001709,93,32,2956,582.03,583.03,0,0,67,1.0,0
1001710,50,52,1525,292.03,290.03,0,0,392,-2.0,0
1001711,45,27,1198,136.77,241.59,0,0,96,104.82,0
1001712,70,81,1778,179.51,177.51,0,0,123,-2.0,0
1001713,76,86,1543,484.03,484.03,0,0,13,0.0,0
1001714,34,13,1885,146.5,163.96,0,1,1998,17.460000000000008,1
1001715,123,139,2640,242.53,282.33,0,0,81,39.79999999999998,0
1001716,140,145,2581,549.08,548.08,0,0,229,-1.0,0
1001717,1,36,1971,254.17,322.04,1,0,337,67.87000000000003,1
1001718,141,76,1230,389.0,462.75,0,0,15,73.75,0
1001719,77,73,2569,328.89,326.89,0,0,352,-2.0,0
1001720,84,32,1543,387.03,561.63,0,0,177,174.60000000000002,0
1001721,108,51,1803,137.77,160.05,0,0,190,22.28,0
1001722,92,67,1445,669.33,668.33,0,0,107,-1.0,0
1001723,123,58,1885,119.37,117.37,0,0,95,-2.0,0
1001724,68,86,2664,336.65,335.65,0,0,474,-1.0,0
1001725,115,104,1754,322.04,324.04,0,1,540,2.0,1
1001726,132,11,1230,333.74,335.62,0,1,243,1.8799999999999955,1
1001727,92,81,1778,159.11,160.11,0,0,242,1.0,0
1001728,121,177,2322,320.13,311.4,1,1,350,-8.730000000000018,2
1001729,104,10,1971,324.04,322.04,0,0,229,-2.0,0
1001730,80,126,2826,291.03,291.03,0,0,230,0.0,0
1001731,123,83,1754,300.76,300.76,0,0,432,0.0,0
1001733,40,72,1727,445.23,445.23,0,0,458,0.0,0
1001734,78,137,2126,534.53,534.53,0,0,123,0.0,0
1001735,145,66,2569,237.68,283.24,0,0,445,45.56,0
1001736,53,80,1248,155.26,155.26,0,0,41,0.0,0
1001737,142,161,1885,120.31,119.31,0,0,405,-1.0,0
1001738,91,186,1571,581.03,583.03,0,0,15,2.0,0
1001739,95,124,1754,310.43,310.43,0,0,163,0.0,0
1001740,45,109,2631,149.38,150.38,0,0,53,1.0,0
1001741,64,30,1230,452.99,454.99,0,0,55,2.0,0
1001742,38,27,1207,426.8,427.8,0,0,15,1.0,0
1001743,99,42,2539,120.31,121.31,0,0,96,1.0,0
1001744,41,86,1962,648.93,649.93,0,0,366,1.0,0
1001745,104,57,1971,321.07,323.07,0,0,310,2.0,0
1001746,61,34,1993,96.06,119.31,0,0,595,23.25,0
1001747,62,109,2492,387.03,387.03,0,0,40,0.0,0
1001748,22,88,1230,322.1,320.1,0,0,135,-2.0,0
1001750,24,102,1878,280.33,281.33,0,0,13,1.0,0
1001751,43,30,2490,237.71,237.71,0,0,323,0.0,0
1001752,131,186,1993,120.28,121.28,0,0,203,1.0,0
1001754,116,52,2867,688.73,687.73,0,0,108,-1.0,0
1001755,144,27,1198,189.18,190.18,0,0,121,1.0,0
1001756,75,39,2290,257.05,257.05,0,0,447,0.0,0
1001757,40,97,1754,310.43,310.43,0,0,352,0.0,0
1001758,42,76,2322,476.33,475.33,0,0,54,-1.0,0
1001760,23,13,1993,161.99,161.99,0,0,1701,0.0,0
1001761,9,30,1543,438.5,437.5,0,0,82,-1.0,0
1001762,88,29,1558,485.03,641.23,0,0,204,156.20000000000005,0
1001763,94,153,2956,583.03,583.03,0,0,67,0.0,0
1001764,71,41,1109,311.43,309.43,0,0,94,-2.0,0
1001766,90,126,2664,315.28,315.28,0,0,216,0.0,0
1001767,3,132,2304,486.03,485.03,0,0,80,-1.0,0
1001768,137,41,2490,290.03,290.03,0,0,121,0.0,0
1001769,89,68,1778,153.29,178.51,0,0,229,25.22,0
1001770,48,102,1216,417.13,417.13,0,0,26,0.0,0
1001771,103,80,2704,290.03,291.03,0,0,95,1.0,0
1001772,47,14,2304,486.03,484.03,0,0,53,-2.0,0
1001773,112,94,1571,581.03,582.03,0,0,14,1.0,0
1001774,142,53,2490,291.03,291.03,0,0,177,0.0,0
1001775,54,57,2569,327.89,326.89,0,0,365,-1.0,0
1001776,122,153,2581,669.33,668.33,0,0,149,-1.0,0
1001777,54,68,1962,640.23,640.23,0,0,162,0.0,0
1001778,3,161,1754,281.33,281.33,0,0,136,0.0,0
1001779,78,113,2640,280.33,282.33,0,0,28,2.0,0
1001780,116,11,1803,164.93,197.94,0,0,553,33.00999999999999,0
1001781,4,30,1543,484.03,486.03,0,0,53,2.0,0
1001782,101,157,1778,160.05,149.41,1,0,68,-10.640000000000015,1
1001783,41,83,2322,317.25,316.25,0,0,215,-1.0,0
1001784,79,43,2569,335.65,334.65,0,0,311,-1.0,0
1001785,26,20,1230,389.0,390.0,0,0,68,1.0,0
1001786,139,59,2631,93.15,165.93,0,0,148,72.78,0
1001787,77,97,2492,445.23,447.23,0,0,53,2.0,0
1001788,108,106,1062,155.2,157.2,0,0,285,2.0,0
1001789,103,64,1109,288.12,320.13,0,0,135,32.00999999999999,0
1001791,145,143,2104,582.03,581.03,0,0,69,-1.0,0
1001792,21,186,2664,327.89,326.89,0,0,162,-1.0,0
1001793,95,41,2492,388.03,388.03,0,0,40,0.0,0
1001794,122,20,2956,582.03,583.03,0,0,42,1.0,0
1001795,57,109,2306,338.53,340.53,0,0,28,2.0,0
1001796,126,41,2826,346.29,348.29,0,0,55,2.0,0
1001798,138,177,1962,548.08,548.08,0,0,42,0.0,0
1001799,79,92,1885,119.34,120.34,0,0,68,1.0,0
1001800,143,174,2826,378.33,379.33,0,0,688,1.0,0
1001801,20,126,1311,147.47,147.47,0,0,878,0.0,0
1001802,4,32,1971,291.06,291.06,0,0,203,0.0,0
1001804,12,145,2306,242.5,244.5,0,0,95,2.0,0
1001805,50,27,2707,194.0,227.01,0,0,1160,33.00999999999999,0
1001806,140,108,2304,485.03,486.03,0,0,41,1.0,0
1001807,107,92,2664,281.3,281.3,0,0,310,0.0,0
1001808,118,59,2631,153.29,153.29,0,0,161,0.0,0
1001809,63,42,2631,150.35,150.35,0,0,69,0.0,0
1001810,87,149,1727,426.83,425.83,0,0,54,-1.0,0
1001811,60,108,2704,291.03,290.03,0,1,391,-1.0,1
1001812,129,39,2569,339.53,340.53,0,0,689,1.0,0
1001813,134,17,1062,160.05,192.06,0,0,312,32.00999999999999,0
1001814,43,30,1198,161.05,161.05,0,0,28,0.0,0
1001815,108,146,2126,486.94,486.94,0,0,80,0.0,0
1001816,83,153,1543,387.03,484.03,0,0,96,97.0,0
1001817,80,80,1062,181.39,183.39,0,0,432,2.0,0
1001818,24,20,1438,243.5,244.5,0,0,15,1.0,0
1001819,80,30,2577,290.03,290.03,0,0,163,0.0,0
1001820,116,124,2704,290.03,292.03,0,0,54,2.0,0
1001821,110,77,2640,216.37,281.33,0,1,379,64.95999999999998,1
1001822,5,89,2704,291.03,291.03,0,0,94,0.0,0
1001823,123,109,2322,491.82,492.82,0,0,134,1.0,0
1001824,143,149,1230,357.02,357.02,0,0,82,0.0,0
1001825,53,24,2867,387.03,620.86,1,1,338,233.83000000000004,2
1001826,102,99,2494,194.0,196.0,0,0,81,2.0,0
1001827,85,74,1216,417.13,416.13,0,0,14,-1.0,0
1001828,137,39,1543,382.18,484.09,1,0,134,101.90999999999997,1
1001829,123,59,2290,267.75,267.75,0,0,932,0.0,0
1001830,85,75,1062,174.66,172.66,0,0,877,-2.0,0
1001831,83,77,2760,241.53,241.53,0,0,27,0.0,0
1001833,119,55,1778,182.42,181.42,0,0,202,-1.0,0
1001834,42,113,2490,243.5,244.5,1,1,1675,1.0,2
1001835,115,58,2826,311.43,309.43,0,0,176,-2.0,0
1001836,16,51,1525,291.03,290.03,0,0,135,-1.0,0
1001838,145,177,2707,201.82,200.82,0,0,446,-1.0,0
1001839,28,89,1962,727.53,583.03,0,1,190,-144.5,1
1001840,38,32,1109,282.33,282.33,0,0,567,0.0,0
1001841,39,65,2322,298.76,298.76,0,0,190,0.0,0
1001842,43,59,2826,319.13,321.13,0,0,513,2.0,0
1001843,110,152,2539,98.0,119.34,0,0,69,21.340000000000003,0
1001844,117,53,1248,154.26,153.26,0,0,28,-1.0,0
1001845,58,89,1230,466.63,464.63,0,0,80,-2.0,0
1001846,58,32,1878,280.33,282.33,0,0,26,2.0,0
1001847,56,57,2631,149.41,148.41,0,0,42,-1.0,0
1001848,143,77,1754,285.18,285.18,0,0,810,0.0,0
1001849,4,41,2640,254.2,280.33,0,0,54,26.129999999999995,0
1001850,16,14,1847,244.5,272.63,0,0,15,28.129999999999995,0
1001851,128,104,2322,390.0,500.55,0,0,243,110.55000000000001,0
1001852,145,52,1230,382.24,380.24,0,0,80,-2.0,0
1001853,30,109,2569,362.81,362.81,0,0,188,0.0,0
1001854,139,10,2640,320.13,321.13,0,0,284,1.0,0
1001855,69,59,1971,193.09,291.03,0,1,1230,97.93999999999997,1
1001856,25,143,2640,280.33,280.33,0,0,231,0.0,0
1001857,57,43,2867,609.19,610.19,0,0,134,1.0,0
1001858,97,23,1847,194.0,196.0,0,0,28,2.0,0
1001859,88,75,2569,254.2,309.43,0,0,298,55.23000000000002,0
1001860,121,42,1247,389.03,446.23,0,0,55,57.200000000000045,0
1001861,56,126,2322,451.05,452.05,0,0,53,1.0,0
1001862,84,129,2306,349.23,349.23,0,0,14,0.0,0
1001863,120,157,2760,219.28,241.53,0,0,27,22.25,0
1001864,104,81,1754,292.03,291.03,0,0,472,-1.0,0
1001865,102,75,1878,281.33,282.33,0,1,690,1.0,1
1001866,117,110,1902,445.23,447.23,0,0,41,2.0,0
1001867,87,13,1216,408.43,407.43,0,0,188,-1.0,0
1001868,58,162,2760,242.53,242.53,0,0,15,0.0,0
1001869,59,17,2569,361.81,361.81,0,0,96,0.0,0
1001870,82,162,1878,282.33,281.33,0,0,53,-1.0,0
1001871,95,174,1803,141.62,187.24,0,0,122,45.620000000000005,0
1001872,76,110,1778,183.39,183.39,0,0,311,0.0,0
1001873,15,51,1558,610.13,612.13,0,0,107,2.0,0
1001874,29,139,1525,243.53,282.33,1,1,41,38.79999999999998,2
1001875,30,73,1230,325.98,323.98,0,0,96,-2.0,0
1001876,1,157,1971,260.99,260.93,1,0,554,-0.060000000000002274,1
1001877,94,113,1754,322.07,323.07,0,0,539,1.0,0
1001878,75,83,2444,630.53,631.53,0,0,27,1.0,0
1001879,19,20,2577,282.33,281.33,0,0,107,-1.0,0
1001880,27,11,1993,122.28,122.28,0,0,823,0.0,0
1001881,56,102,1778,155.26,175.63,0,0,162,20.370000000000005,0
1001882,82,161,2577,281.33,281.33,0,0,94,0.0,0
1001883,107,55,2707,194.06,194.06,0,0,188,0.0,0
1001884,10,17,2581,602.4,602.4,0,0,96,0.0,0
1001885,80,14,2539,145.53,146.53,0,0,296,1.0,0
1001886,133,132,2494,194.0,195.0,0,0,80,1.0,0
1001887,121,80,1571,583.03,583.03,0,0,28,0.0,0
1001889,12,186,1962,534.53,582.03,1,0,216,47.5,1
1001890,51,67,1962,679.03,678.03,0,0,378,-1.0,0
1001891,23,132,1062,159.08,183.36,0,0,798,24.28,0
1001892,105,11,1803,201.79,202.79,0,0,621,1.0,0
1001893,34,76,1438,256.08,257.08,0,0,175,1.0,0
1001895,142,57,2826,327.92,325.92,0,0,190,-2.0,0
1001896,108,52,2640,212.46,292.03,1,1,743,79.56999999999996,2
1001897,43,36,2631,154.26,153.26,0,0,55,-1.0,0
1001898,117,76,2304,388.03,473.39,0,0,136,85.36000000000001,0
