Order_ID,Date,Food_Item,Quantity_Sold,Price,Weather,Weekend,Festival,Customer_Count,Inventory_Level
3715,2024-01-17,Noodles,9,80.3,Rainy,1,0,232,466
3716,2023-11-11,Wrap,18,167.78,Sunny,1,1,32,127
3717,2023-10-09,Juice,18,319.86,Cloudy,1,0,47,67
3718,2024-12-29,Wrap,2,428.59,Rainy,1,1,53,348
3719,2023-08-24,Fried Rice,11,453.13,Sunny,1,1,135,236
3720,2024-10-27,Tea,16,131.01,Sunny,1,1,194,384
3721,2024-07-25,Burger,8,435.2,Sunny,0,1,283,185
3722,2023-05-27,Tacos,13,120.7,Rainy,0,1,145,125
3723,2023-08-21,Burger,9,119.58,Hot,1,0,37,459
3724,2023-09-10,Juice,16,84.36,Sunny,1,0,106,264
3725,2023-10-06,Pizza,16,450.0,Cloudy,1,1,44,416
3726,2024-01-23,Noodles,11,461.74,Sunny,0,0,70,61
3727,2024-01-25,Tacos,7,76.71,Cloudy,0,0,233,265
3728,2024-11-26,Wrap,6,477.36,Sunny,0,1,45,206
3729,2024-09-11,Sandwich,18,110.2,Sunny,0,0,212,424
3730,2023-01-19,Tea,18,130.7,Sunny,1,1,192,170
3731,2023-04-07,Tea,4,326.08,Sunny,0,0,134,407
3732,2023-08-29,Salad,8,125.71,Sunny,1,1,26,467
3733,2023-06-07,Pasta,9,331.46,Rainy,1,1,144,251
3734,2023-10-17,Juice,16,351.52,Sunny,0,1,69,170
3735,2023-08-29,Biryani,14,213.52,Hot,0,1,218,250
3736,2024-07-05,Pasta,15,366.88,Sunny,1,1,76,164
3737,2023-08-16,Coffee,7,283.39,Cloudy,0,0,229,256
3738,2023-06-17,Juice,2,286.07,Hot,0,0,228,170
3739,2024-03-19,Biryani,8,122.17,Sunny,0,0,289,344
3740,2024-12-11,Noodles,15,421.55,Rainy,0,1,138,414
3741,2023-10-28,Wrap,7,206.62,Sunny,0,1,210,80
3742,2024-06-08,Coffee,17,119.37,Sunny,1,0,34,150
3743,2023-06-06,Sandwich,14,412.81,Hot,0,0,170,53
3744,2023-06-07,Tacos,3,448.18,Cloudy,0,1,136,456
3745,2023-06-07,Tacos,19,59.73,Sunny,0,1,184,379
3746,2023-01-03,Pizza,3,449.42,Cloudy,0,1,211,172
3747,2024-09-01,Fried Rice,14,219.72,Rainy,1,0,75,150
3748,2023-06-04,Juice,12,408.63,Hot,1,0,258,196
3749,2023-10-30,Juice,8,401.4,Rainy,0,0,70,124
3750,2024-08-18,Wrap,1,235.35,Sunny,0,1,289,429
3751,2024-01-17,Sandwich,6,52.78,Sunny,1,1,172,388
3752,2023-12-31,Salad,11,376.56,Cloudy,0,1,231,314
3753,2024-08-11,Fried Rice,16,326.9,Rainy,1,0,141,321
3754,2023-12-07,Tea,17,238.08,Sunny,0,1,161,144
3755,2024-01-01,Tacos,9,142.27,Sunny,0,1,196,212
3756,2023-09-11,Juice,1,432.84,Hot,1,0,107,337
3757,2024-07-07,Tea,11,319.99,Cloudy,0,0,194,186
3758,2024-06-20,Biryani,8,445.95,Rainy,1,1,204,133
3759,2024-10-02,Cake,17,372.36,Hot,1,0,181,231
3760,2024-06-03,Fried Rice,15,397.45,Hot,0,1,64,160
3761,2023-02-06,Pasta,1,355.94,Cloudy,1,0,157,300
3762,2023-02-20,Tacos,8,193.61,Cloudy,1,1,139,186
3763,2024-09-28,Cake,12,229.87,Hot,1,1,45,340
3764,2024-04-05,Juice,15,51.42,Hot,1,1,83,441
3765,2024-07-27,Wrap,2,117.99,Rainy,1,0,44,155
3766,2023-10-15,Salad,14,400.71,Cloudy,1,1,213,349
3767,2023-10-08,Biryani,7,484.64,Rainy,1,1,56,188
3768,2024-03-14,Coffee,3,443.39,Hot,1,1,75,172
3769,2023-05-11,Sandwich,7,388.88,Rainy,1,1,61,75
3770,2024-01-27,Noodles,15,70.88,Hot,0,0,289,401
3771,2024-01-23,Burger,9,120.17,Cloudy,1,1,176,57
3772,2023-07-06,Tacos,2,355.77,Cloudy,0,0,191,390
3773,2024-07-20,Biryani,2,117.04,Sunny,0,1,234,279
3774,2023-06-29,Biryani,9,363.42,Hot,0,1,272,379
3775,2024-12-09,Noodles,18,174.92,Hot,1,0,293,174
3776,2023-03-25,Tacos,15,130.84,Rainy,0,0,219,132
3777,2023-07-10,Salad,3,479.0,Sunny,1,1,133,273
3778,2023-10-26,Fried Rice,3,230.88,Sunny,0,1,28,87
3779,2023-10-21,Ice Cream,3,167.5,Rainy,0,0,25,369
3780,2023-07-09,Juice,4,273.58,Hot,0,1,291,375
3781,2023-10-23,Burger,13,236.4,Sunny,0,1,134,140
3782,2023-08-12,Burger,4,398.5,Cloudy,0,1,262,320
3783,2024-08-19,Pasta,15,239.83,Rainy,0,1,40,203
3784,2024-01-05,Wrap,3,261.01,Sunny,0,0,223,72
3785,2024-01-11,Tea,12,147.33,Rainy,0,0,78,226
3786,2023-09-28,Tea,12,71.78,Cloudy,1,0,147,312
3787,2024-07-21,Sandwich,9,96.7,Sunny,0,0,152,322
3788,2023-06-20,Wrap,7,61.81,Cloudy,0,1,55,213
3789,2024-01-26,Wrap,13,201.32,Cloudy,0,0,192,477
3790,2023-03-24,Biryani,2,245.22,Cloudy,1,1,128,350
3791,2024-09-30,Pasta,11,373.56,Cloudy,1,1,295,434
3792,2023-05-20,Pizza,12,254.98,Hot,1,1,48,101
3793,2024-11-08,Tea,16,251.49,Cloudy,0,0,124,381
3794,2023-12-08,Salad,6,387.14,Rainy,0,1,241,371
3795,2023-02-25,Wrap,12,182.75,Cloudy,1,1,42,56
3796,2024-10-04,Pizza,13,467.05,Hot,1,0,51,53
3797,2023-03-22,Juice,2,387.52,Rainy,0,1,118,134
3798,2023-01-06,Noodles,15,73.06,Rainy,1,1,292,176
3799,2024-04-02,Juice,10,312.73,Rainy,0,1,286,369
3800,2023-08-06,Sandwich,1,403.77,Hot,1,1,188,271
3801,2023-06-27,Pasta,2,71.68,Rainy,1,0,241,259
3802,2024-11-12,Pasta,9,333.08,Hot,0,1,129,456
3803,2024-03-06,Wrap,1,303.98,Hot,0,1,61,394
3804,2023-07-19,Cake,15,154.96,Rainy,1,0,248,335
3805,2024-06-09,Biryani,5,108.16,Rainy,1,0,50,338
3806,2024-03-11,Noodles,16,295.8,Sunny,0,0,213,316
3807,2024-12-31,Noodles,7,170.87,Hot,0,1,223,95
3808,2023-06-21,Juice,8,54.93,Cloudy,0,0,87,386
3809,2023-12-22,Salad,7,381.28,Hot,0,0,287,498
3810,2024-03-09,Noodles,1,107.42,Rainy,0,1,34,486
3811,2024-01-06,Juice,16,423.91,Sunny,0,1,176,59
3812,2023-10-10,Salad,11,434.86,Sunny,1,1,79,425
3813,2024-05-19,Pizza,6,200.72,Hot,1,1,235,188
3814,2023-10-12,Biryani,10,498.76,Sunny,0,1,160,197
3815,2023-09-10,Salad,2,177.01,Sunny,1,1,64,98
3816,2024-12-14,Cake,8,50.63,Cloudy,1,1,130,469
3817,2023-01-31,Fried Rice,14,51.59,Rainy,0,0,35,76
3818,2023-09-06,Pizza,3,249.69,Rainy,0,0,225,333
3819,2023-12-04,Fried Rice,5,370.71,Rainy,1,0,122,185
3820,2024-09-07,Pasta,17,259.83,Hot,1,0,206,168
3821,2023-05-22,Wrap,13,275.21,Rainy,1,1,20,360
3822,2023-05-19,Fried Rice,14,401.32,Hot,1,1,220,396
3823,2024-01-05,Noodles,14,86.41,Rainy,1,1,178,299
3824,2024-04-01,Fried Rice,18,486.81,Sunny,1,1,177,165
3825,2024-07-05,Pasta,8,246.82,Sunny,1,0,174,356
3826,2024-05-28,Tea,13,205.15,Hot,1,0,60,171
3827,2023-12-07,Pasta,1,438.36,Cloudy,0,1,228,77
3828,2024-04-14,Burger,6,184.03,Hot,1,0,127,247
3829,2024-01-18,Juice,6,70.1,Rainy,0,0,197,66
3830,2024-06-07,Tea,7,314.68,Rainy,1,1,153,496
3831,2024-05-14,Tacos,7,307.95,Cloudy,0,0,287,434
3832,2023-04-16,Tacos,14,369.26,Cloudy,1,0,189,238
3833,2024-03-13,Juice,15,464.1,Cloudy,0,1,106,461
3834,2023-01-07,Salad,13,202.6,Sunny,0,1,68,479
3835,2024-04-10,Salad,13,145.4,Hot,0,1,77,383
3836,2023-07-15,Sandwich,17,395.12,Rainy,0,0,24,75
3837,2023-11-22,Tea,1,424.87,Cloudy,0,1,66,427
3838,2023-03-23,Biryani,13,380.25,Cloudy,1,0,181,414
3839,2023-08-28,Pizza,10,491.19,Hot,1,1,44,307
3840,2023-05-08,Noodles,7,81.56,Cloudy,1,0,192,225
3841,2024-08-02,Biryani,15,57.88,Sunny,0,1,298,420
3842,2023-12-04,Noodles,3,273.32,Rainy,0,1,229,86
3843,2024-12-27,Biryani,18,51.47,Sunny,1,0,166,61
3844,2023-02-27,Biryani,15,211.22,Cloudy,1,0,40,483
3845,2024-03-13,Biryani,9,177.71,Sunny,1,1,118,230
3846,2023-04-18,Pasta,1,165.81,Sunny,1,0,241,327
3847,2024-07-22,Wrap,11,66.21,Sunny,1,1,212,91
3848,2024-10-02,Burger,16,394.66,Cloudy,1,1,253,302
3849,2023-11-19,Wrap,4,81.68,Sunny,1,0,161,153
3850,2023-05-15,Biryani,19,336.18,Cloudy,0,0,274,173
3851,2024-10-22,Burger,1,334.3,Sunny,1,1,208,79
3852,2024-10-27,Wrap,19,405.0,Hot,0,1,288,182
3853,2023-12-28,Biryani,12,171.65,Sunny,0,0,112,274
3854,2024-02-29,Sandwich,11,98.07,Rainy,1,0,61,488
3855,2024-07-27,Juice,1,328.4,Cloudy,1,1,102,279
3856,2023-01-12,Biryani,12,87.72,Cloudy,0,0,65,361
3857,2024-12-23,Pizza,7,191.3,Rainy,0,1,95,449
3858,2024-06-20,Noodles,13,131.17,Rainy,1,0,184,267
3859,2024-03-03,Pasta,5,437.15,Cloudy,0,0,189,499
3860,2024-12-16,Wrap,6,376.46,Hot,1,1,177,400
3861,2023-04-29,Tacos,9,154.01,Hot,1,1,68,257
3862,2024-12-15,Ice Cream,3,406.49,Cloudy,1,0,50,331
3863,2024-09-27,Salad,7,383.95,Cloudy,0,1,77,327
3864,2023-06-21,Pasta,13,78.63,Hot,1,0,94,154
3865,2024-08-18,Tea,19,270.67,Rainy,1,1,124,91
3866,2023-09-15,Tacos,4,273.26,Hot,0,1,173,411
3867,2023-08-22,Fried Rice,5,301.5,Cloudy,0,1,158,402
3868,2024-03-07,Burger,8,385.97,Rainy,1,0,51,393
3869,2024-10-28,Cake,11,446.63,Hot,1,0,125,322
3870,2024-08-10,Burger,14,93.19,Rainy,1,0,27,200
3871,2023-10-27,Tea,5,210.74,Sunny,0,1,215,229
3872,2023-12-16,Noodles,18,422.77,Sunny,0,1,293,179
3873,2023-08-12,Pasta,7,445.68,Hot,1,1,105,454
3874,2023-12-01,Biryani,18,130.83,Cloudy,0,0,225,224
3875,2023-11-12,Burger,8,236.78,Hot,0,1,186,160
3876,2024-08-30,Noodles,9,150.29,Hot,0,1,37,309
3877,2024-11-21,Pizza,16,244.45,Hot,0,1,206,160
3878,2024-03-23,Fried Rice,5,442.13,Rainy,0,0,131,193
3879,2023-06-03,Cake,16,198.16,Rainy,1,0,59,197
3880,2023-12-15,Cake,18,117.06,Sunny,0,1,264,271
3881,2024-07-13,Burger,3,496.15,Cloudy,1,1,51,171
3882,2023-06-13,Tea,2,345.44,Hot,0,1,104,172
3883,2023-11-04,Fried Rice,4,271.84,Rainy,1,0,279,303
3884,2023-10-10,Noodles,7,216.19,Rainy,0,0,233,76
3885,2023-06-06,Salad,19,322.72,Sunny,1,1,220,88
3886,2023-04-20,Wrap,11,310.05,Rainy,1,1,145,308
3887,2024-01-07,Pasta,10,151.96,Cloudy,1,1,53,170
3888,2023-10-09,Fried Rice,16,396.31,Rainy,0,0,63,281
3889,2023-08-01,Coffee,19,270.17,Hot,0,0,206,391
3890,2023-08-09,Cake,10,403.25,Rainy,0,1,52,302
3891,2023-05-12,Salad,18,102.08,Sunny,0,0,257,75
3892,2023-07-28,Sandwich,1,108.76,Hot,1,0,81,192
3893,2023-10-30,Tacos,19,97.07,Sunny,0,1,171,361
3894,2023-04-23,Pasta,10,192.01,Rainy,1,1,281,161
3895,2023-11-19,Juice,6,272.0,Hot,1,1,129,208
3896,2024-03-23,Biryani,7,309.5,Cloudy,0,0,108,371
3897,2023-12-19,Burger,18,299.03,Cloudy,0,1,76,337
3898,2023-05-12,Fried Rice,2,252.21,Rainy,0,0,122,385
3899,2023-04-08,Coffee,3,289.37,Hot,0,0,63,324
3900,2024-01-13,Fried Rice,7,157.24,Rainy,0,1,27,213
3901,2023-01-04,Pasta,15,200.36,Rainy,0,0,49,469
3902,2024-12-03,Coffee,1,466.12,Cloudy,0,1,65,258
3903,2023-07-24,Pizza,15,370.75,Rainy,0,0,135,343
3904,2023-09-12,Ice Cream,5,128.09,Sunny,1,0,261,340
3905,2024-05-17,Biryani,1,288.74,Cloudy,1,1,190,295
3906,2024-02-17,Sandwich,2,148.95,Cloudy,1,1,213,407
3907,2023-05-01,Tacos,18,114.34,Sunny,1,1,22,228
3908,2024-06-18,Burger,19,155.16,Rainy,1,0,201,477
3909,2023-05-24,Tacos,1,396.7,Hot,0,0,133,81
3910,2023-05-15,Noodles,1,141.45,Rainy,1,1,186,389
3911,2024-07-11,Salad,14,283.29,Cloudy,1,0,45,122
3912,2024-07-27,Burger,7,257.49,Cloudy,0,1,112,420
3913,2023-11-27,Coffee,10,279.25,Cloudy,1,0,90,203
3914,2024-12-01,Coffee,12,87.64,Cloudy,0,1,251,56
3915,2024-05-16,Burger,11,186.57,Sunny,0,0,141,156
3916,2024-02-16,Biryani,4,356.44,Cloudy,1,0,105,491
3917,2023-02-26,Tea,12,358.88,Hot,1,0,24,294
3918,2024-04-21,Coffee,11,82.08,Cloudy,1,0,229,193
3919,2023-10-03,Juice,8,459.94,Cloudy,1,1,235,112
3920,2024-02-02,Biryani,4,217.27,Hot,0,0,43,241
3921,2023-10-30,Burger,12,178.62,Rainy,1,0,79,366
3922,2024-03-02,Cake,10,496.66,Sunny,0,1,82,364
3923,2023-07-15,Wrap,2,331.58,Sunny,0,1,176,331
3924,2024-11-10,Juice,9,265.38,Hot,0,0,47,200
3925,2024-08-20,Coffee,5,343.56,Sunny,0,0,58,310
3926,2023-10-14,Tea,17,312.05,Hot,1,1,88,310
3927,2024-08-25,Ice Cream,8,232.16,Hot,0,0,146,299
3928,2024-02-16,Cake,17,205.71,Rainy,0,1,115,217
3929,2024-05-17,Burger,2,442.38,Rainy,0,1,32,368
3930,2024-10-19,Pasta,10,297.63,Cloudy,1,1,132,203
3931,2023-08-06,Ice Cream,7,103.79,Hot,0,0,229,156
3932,2023-05-15,Cake,16,259.7,Cloudy,0,0,185,168
3933,2024-05-17,Noodles,19,334.11,Cloudy,0,1,34,114
3934,2023-04-25,Burger,3,329.9,Hot,0,0,54,92
3935,2023-03-03,Juice,10,172.37,Rainy,0,1,197,448
3936,2023-01-08,Noodles,10,152.23,Cloudy,1,0,258,430
3937,2023-03-30,Cake,7,173.02,Sunny,0,0,260,374
3938,2023-11-16,Wrap,4,147.55,Sunny,1,1,232,222
3939,2023-08-20,Fried Rice,12,424.57,Hot,0,0,49,321
3940,2024-04-10,Biryani,11,474.03,Sunny,0,1,127,189
3941,2023-09-26,Pizza,8,241.4,Hot,1,0,105,264
3942,2023-08-11,Tea,3,240.03,Hot,1,1,58,137
3943,2024-01-12,Ice Cream,5,255.51,Hot,0,1,168,378
3944,2023-07-27,Wrap,11,259.21,Hot,1,0,62,271
3945,2023-08-24,Tea,17,236.46,Sunny,0,0,219,103
3946,2024-11-20,Ice Cream,1,408.08,Sunny,0,1,290,189
3947,2024-07-09,Cake,11,190.77,Hot,1,0,106,483
3948,2023-07-03,Pizza,5,119.41,Hot,0,1,281,191
3949,2023-05-27,Fried Rice,7,445.42,Cloudy,0,1,267,433
3950,2024-09-29,Tacos,1,80.1,Hot,0,1,219,59
3951,2023-09-06,Biryani,18,180.11,Sunny,1,1,135,204
3952,2023-11-23,Burger,11,171.95,Hot,1,1,266,100
3953,2023-03-21,Biryani,18,71.17,Cloudy,0,1,191,399
3954,2023-04-21,Biryani,17,330.21,Hot,1,0,37,330
3955,2023-03-20,Biryani,19,107.31,Sunny,0,0,113,187
3956,2023-10-04,Salad,15,216.6,Rainy,0,1,83,439
3957,2024-03-01,Cake,11,225.59,Rainy,0,0,47,162
3958,2023-09-06,Tea,8,224.16,Hot,0,1,255,201
3959,2023-03-10,Pasta,19,270.73,Sunny,0,1,143,54
3960,2023-12-27,Ice Cream,17,127.46,Cloudy,1,1,278,403
3961,2023-06-10,Coffee,6,476.18,Hot,0,1,246,152
3962,2024-08-28,Biryani,4,101.02,Rainy,1,1,234,368
3963,2024-04-21,Fried Rice,14,493.74,Hot,1,1,195,493
3964,2023-03-15,Ice Cream,4,401.75,Hot,1,1,34,457
3965,2024-05-24,Coffee,11,295.73,Sunny,0,1,278,101
3966,2024-01-30,Biryani,13,325.72,Sunny,1,1,39,338
3967,2024-07-01,Fried Rice,3,311.85,Rainy,1,0,131,454
3968,2024-08-17,Salad,5,73.24,Cloudy,1,1,163,475
3969,2023-11-02,Salad,16,226.65,Hot,1,0,227,230
3970,2024-02-29,Noodles,19,57.81,Hot,1,0,125,85
3971,2024-03-09,Fried Rice,7,465.55,Cloudy,1,0,112,468
3972,2023-04-02,Pasta,13,230.15,Hot,0,1,224,55
3973,2024-12-31,Tacos,19,373.66,Cloudy,1,1,286,390
3974,2023-12-02,Salad,2,179.88,Rainy,0,0,111,187
3975,2023-03-03,Salad,14,141.66,Hot,0,0,261,220
3976,2024-12-11,Biryani,13,417.9,Hot,1,1,80,238
3977,2023-07-05,Tea,15,436.57,Rainy,1,1,212,203
3978,2024-10-09,Burger,15,440.72,Cloudy,0,0,79,127
3979,2024-02-27,Biryani,15,450.02,Sunny,1,1,123,423
3980,2024-02-29,Coffee,4,415.71,Sunny,1,0,89,479
3981,2024-12-18,Ice Cream,14,289.0,Cloudy,1,0,290,245
3982,2023-10-10,Sandwich,8,370.61,Hot,1,1,294,490
3983,2024-07-04,Tea,18,216.96,Hot,1,0,54,144
3984,2024-04-21,Noodles,12,296.2,Cloudy,0,1,51,195
3985,2024-01-30,Salad,6,214.17,Sunny,1,0,172,52
3986,2024-09-24,Biryani,15,305.89,Rainy,0,1,159,205
3987,2023-12-12,Coffee,1,163.98,Hot,0,1,66,405
3988,2023-06-24,Juice,3,68.45,Sunny,1,0,123,441
3989,2023-11-03,Juice,4,337.17,Cloudy,1,1,110,228
3990,2024-10-16,Coffee,7,329.8,Sunny,0,0,207,274
3991,2024-06-19,Fried Rice,15,389.4,Rainy,1,1,111,199
3992,2023-01-22,Salad,15,159.65,Hot,1,1,224,414
3993,2023-07-22,Juice,9,80.88,Sunny,0,1,188,428
3994,2023-06-04,Tea,3,394.11,Rainy,1,1,267,107
3995,2024-01-22,Biryani,7,214.54,Sunny,1,1,159,284
3996,2023-02-07,Burger,17,87.99,Cloudy,0,0,114,478
3997,2024-01-23,Fried Rice,14,400.04,Cloudy,1,1,132,475
3998,2023-11-25,Biryani,1,282.83,Hot,1,0,173,226
3999,2024-12-08,Tacos,11,439.16,Cloudy,1,0,119,92
4000,2024-03-06,Tacos,8,143.09,Cloudy,1,1,104,116
4001,2023-11-19,Coffee,16,385.36,Rainy,0,0,145,349
4002,2024-09-06,Salad,9,99.59,Hot,0,1,169,474
4003,2023-12-03,Tea,9,450.44,Cloudy,0,0,31,421
4004,2024-10-31,Tea,13,155.0,Hot,0,1,136,95
4005,2024-12-19,Tea,3,346.25,Cloudy,1,1,98,277
4006,2024-10-23,Tea,14,339.48,Sunny,1,1,193,299
4007,2023-02-16,Wrap,6,147.38,Sunny,0,0,166,435
4008,2024-01-18,Tacos,7,81.36,Sunny,1,0,248,464
4009,2023-03-06,Salad,9,268.91,Sunny,1,0,30,361
4010,2023-10-14,Fried Rice,15,394.49,Rainy,0,0,132,332
4011,2024-02-20,Fried Rice,5,248.84,Sunny,1,1,100,65
4012,2024-11-16,Salad,11,222.86,Rainy,1,1,37,101
4013,2023-05-06,Tacos,9,474.23,Hot,0,1,49,213
4014,2024-12-19,Burger,7,218.98,Cloudy,1,1,35,242
4015,2024-07-05,Biryani,13,136.17,Sunny,1,1,245,70
4016,2024-06-10,Wrap,12,69.96,Sunny,0,1,94,436
4017,2023-10-11,Coffee,5,404.94,Rainy,1,0,32,404
4018,2023-01-04,Salad,19,406.78,Sunny,1,1,176,363
4019,2023-01-20,Biryani,16,361.27,Sunny,1,0,28,237
4020,2024-09-18,Noodles,2,154.32,Hot,0,1,71,291
4021,2023-10-16,Tea,10,374.75,Rainy,1,0,293,257
4022,2024-07-19,Pizza,3,153.96,Rainy,1,1,237,207
4023,2023-09-09,Noodles,18,295.55,Sunny,0,1,148,95
4024,2023-02-22,Tacos,7,277.4,Hot,0,0,294,89
4025,2023-09-20,Noodles,1,123.35,Hot,0,0,81,280
4026,2024-04-16,Tacos,3,417.15,Hot,0,1,168,223
4027,2024-05-03,Cake,12,421.25,Cloudy,0,0,107,128
4028,2024-03-28,Wrap,14,476.56,Cloudy,1,1,199,90
4029,2024-06-29,Tea,13,160.67,Sunny,1,1,250,165
4030,2023-06-28,Juice,19,480.7,Hot,1,0,135,487
4031,2024-05-03,Burger,15,307.41,Hot,1,0,67,125
4032,2023-02-17,Noodles,7,120.58,Rainy,0,0,119,189
4033,2023-02-07,Tea,4,450.82,Sunny,0,0,213,441
4034,2024-01-03,Biryani,8,101.89,Cloudy,1,0,265,198
4035,2023-07-12,Cake,4,447.33,Hot,0,1,245,51
4036,2023-09-26,Juice,19,208.58,Cloudy,0,1,279,335
4037,2023-09-10,Cake,1,298.52,Hot,1,0,58,339
4038,2023-10-24,Cake,19,425.46,Hot,1,1,218,380
4039,2024-03-12,Tea,2,85.52,Sunny,0,0,191,100
4040,2024-09-13,Salad,2,344.44,Cloudy,0,0,168,307
4041,2023-09-29,Biryani,17,143.11,Rainy,1,0,187,71
4042,2023-11-09,Pasta,14,56.64,Cloudy,1,0,73,325
4043,2024-09-11,Pasta,8,214.5,Rainy,0,0,83,450
4044,2023-11-30,Fried Rice,14,431.67,Hot,1,1,75,140
4045,2023-01-27,Cake,9,416.81,Cloudy,1,1,20,165
4046,2024-11-13,Noodles,11,218.38,Cloudy,0,0,172,57
4047,2023-03-13,Juice,8,235.73,Cloudy,0,1,215,57
4048,2023-05-21,Pasta,8,490.44,Rainy,0,0,256,92
4049,2024-02-27,Wrap,12,434.58,Rainy,1,1,269,150
4050,2023-06-07,Coffee,11,202.78,Cloudy,0,1,69,448
4051,2024-06-02,Ice Cream,18,449.26,Sunny,1,1,194,465
4052,2024-05-19,Burger,10,277.21,Hot,1,1,97,280
4053,2024-02-01,Tacos,15,406.5,Hot,0,1,55,224
4054,2023-12-07,Noodles,17,341.88,Sunny,1,0,74,475
4055,2023-11-11,Salad,16,238.56,Hot,0,1,53,169
4056,2023-07-05,Tacos,14,147.27,Sunny,1,0,67,262
4057,2024-05-23,Biryani,1,244.99,Rainy,0,0,57,486
4058,2023-05-11,Salad,2,265.31,Hot,0,0,215,312
4059,2024-07-08,Sandwich,16,93.51,Cloudy,1,1,68,245
4060,2024-09-14,Pizza,4,76.3,Hot,0,0,97,235
4061,2024-07-01,Pasta,8,279.1,Cloudy,0,1,176,218
4062,2023-09-26,Tea,4,144.52,Rainy,1,0,168,380
4063,2023-08-24,Juice,18,369.16,Rainy,0,0,157,163
4064,2024-01-22,Fried Rice,6,185.64,Hot,1,0,82,52
4065,2023-11-03,Biryani,18,231.69,Rainy,0,0,270,206
4066,2023-03-10,Cake,4,477.3,Rainy,0,0,199,277
4067,2024-01-01,Salad,14,452.88,Sunny,1,0,235,255
4068,2024-03-13,Tea,12,256.95,Cloudy,0,1,164,354
4069,2024-11-14,Juice,13,64.38,Rainy,1,0,98,299
4070,2023-01-12,Cake,15,149.92,Hot,1,0,248,447
4071,2023-12-27,Sandwich,15,254.16,Rainy,1,0,227,67
4072,2024-11-10,Biryani,4,499.61,Hot,0,1,252,182
4073,2023-03-08,Ice Cream,12,145.66,Cloudy,1,1,271,343
4074,2023-01-21,Biryani,10,460.01,Rainy,1,0,173,472
4075,2023-11-07,Biryani,5,429.57,Cloudy,0,1,162,415
4076,2024-11-19,Sandwich,1,450.32,Rainy,0,0,94,285
4077,2023-12-01,Biryani,13,134.36,Cloudy,0,0,289,399
4078,2023-10-02,Salad,4,164.38,Rainy,1,0,47,275
4079,2024-03-02,Tea,4,360.32,Cloudy,0,0,130,369
4080,2024-08-28,Wrap,16,132.03,Cloudy,0,1,160,200
4081,2024-01-24,Ice Cream,13,335.57,Hot,0,1,34,174
4082,2024-08-04,Salad,19,297.9,Cloudy,0,0,244,123
4083,2024-11-28,Juice,13,364.96,Sunny,1,1,32,488
4084,2024-06-18,Sandwich,7,232.35,Sunny,0,1,172,417
4085,2024-01-03,Tacos,2,348.82,Hot,0,0,234,56
4086,2024-10-26,Pizza,19,70.83,Rainy,0,1,275,192
4087,2024-11-05,Juice,4,255.05,Hot,1,1,235,218
4088,2024-07-24,Tacos,7,478.39,Sunny,1,0,50,303
4089,2024-04-24,Biryani,14,433.74,Cloudy,1,1,238,308
4090,2023-06-14,Juice,2,320.99,Cloudy,0,0,232,464
4091,2023-01-23,Tacos,10,412.22,Cloudy,0,0,131,387
4092,2024-03-09,Noodles,12,394.47,Hot,0,1,22,60
4093,2024-08-08,Sandwich,10,356.61,Sunny,1,0,82,135
4094,2023-08-01,Salad,4,494.5,Rainy,0,0,238,460
4095,2023-02-10,Juice,1,317.29,Sunny,1,0,228,493
4096,2024-08-08,Cake,14,90.89,Hot,1,1,266,333
4097,2023-12-09,Biryani,8,461.06,Hot,0,1,181,230
4098,2023-01-21,Fried Rice,1,447.43,Sunny,0,1,276,460
4099,2024-05-26,Coffee,12,478.29,Sunny,0,1,183,403
4100,2023-03-26,Pasta,12,209.76,Cloudy,0,1,140,187
4101,2024-07-03,Burger,7,60.5,Cloudy,0,0,147,409
4102,2023-12-15,Ice Cream,7,224.55,Sunny,0,1,61,408
4103,2024-11-14,Pizza,10,225.71,Sunny,1,1,235,74
4104,2024-08-31,Biryani,5,168.2,Hot,0,0,199,209
4105,2023-08-02,Biryani,17,495.03,Cloudy,1,1,123,330
4106,2023-07-17,Tea,5,357.62,Sunny,0,1,62,101
4107,2024-05-09,Juice,5,85.24,Cloudy,0,0,138,476
4108,2023-06-19,Fried Rice,7,364.93,Cloudy,1,1,255,110
4109,2023-11-14,Tea,18,344.94,Hot,0,0,152,384
4110,2023-08-24,Sandwich,18,84.35,Cloudy,1,1,60,334
4111,2023-10-13,Burger,17,73.06,Cloudy,0,1,229,334
4112,2024-02-29,Noodles,17,131.81,Sunny,1,0,150,323
4113,2024-01-07,Noodles,2,231.21,Sunny,1,1,116,104
4114,2023-07-07,Pizza,14,314.11,Sunny,0,0,38,307
4115,2023-05-30,Tea,2,91.54,Sunny,0,0,121,395
4116,2023-07-27,Salad,15,57.07,Cloudy,0,1,116,259
4117,2023-12-16,Ice Cream,3,190.54,Sunny,1,1,93,59
4118,2024-07-06,Burger,12,251.99,Sunny,1,0,192,455
4119,2024-07-16,Salad,2,292.96,Sunny,1,1,255,310
4120,2023-09-10,Burger,16,167.18,Sunny,1,0,123,439
4121,2024-03-30,Tacos,5,389.28,Cloudy,0,0,253,101
4122,2023-11-01,Pasta,2,163.21,Cloudy,1,0,66,135
4123,2023-09-10,Noodles,2,383.31,Cloudy,0,1,186,492
4124,2023-11-20,Sandwich,13,359.15,Hot,1,0,175,76
4125,2023-12-29,Pasta,15,101.85,Cloudy,1,1,203,102
